Step,owner,plID,crop,mgt,harvest,GM,pot,steps_cult,suitability,steps_fallow,X,Y
0,33,16,C,lo,1350.0,241918.0,1.5,10,1.5,0,53,29
0,47,4,M,lo,1800.0,111940.0,1.5,5,1.5,0,53,32
0,5,11,M,lo,0.0,0.0,1.7399999999999998,0,1.5,4,53,33
0,64,5,M,lo,1800.0,111940.0,1.5,2,1.5,0,53,34
0,60,1,M,lo,1800.0,111940.0,1.5,1,1.5,0,53,35
0,60,0,M,lo,1800.0,111940.0,1.5,8,1.5,0,53,36
0,60,2,G,lo,729.0,145800.0,1.5,2,1.5,0,53,37
0,63,19,G,lo,729.0,145800.0,1.5,9,1.5,0,53,42
0,63,21,G,lo,729.0,145800.0,1.5,6,1.5,0,53,44
0,33,6,G,lo,729.0,145800.0,1.5,3,1.5,0,54,16
0,33,4,C,lo,1350.0,241918.0,1.5,8,1.5,0,54,17
0,33,1,C,lo,1350.0,241918.0,1.5,1,1.5,0,54,18
0,19,12,C,lo,1350.0,241918.0,1.5,3,1.5,0,54,20
0,62,14,G,lo,486.0,97200.0,1.0,2,1.0,0,54,21
0,19,7,M,lo,1800.0,111940.0,1.5,3,1.5,0,54,22
0,19,5,M,lo,1800.0,111940.0,1.5,5,1.5,0,54,23
0,19,6,C,lo,1350.0,241918.0,1.5,7,1.5,0,54,24
0,19,8,C,lo,1350.0,241918.0,1.5,10,1.5,0,54,25
0,8,4,C,lo,1350.0,241918.0,1.5,3,1.5,0,54,26
0,8,3,G,lo,729.0,145800.0,1.5,7,1.5,0,54,27
0,8,5,G,lo,729.0,145800.0,1.5,7,1.5,0,54,28
0,47,0,G,lo,729.0,145800.0,1.5,3,1.5,0,54,30
0,47,2,M,lo,1800.0,111940.0,1.5,3,1.5,0,54,31
0,62,1,C,lo,1350.0,241918.0,1.5,3,1.5,0,54,32
0,11,8,G,lo,0.0,0.0,1.77,0,1.5,6,54,33
0,3,8,M,lo,0.0,0.0,1.83,0,1.5,10,54,35
0,60,3,M,lo,1800.0,111940.0,1.5,6,1.5,0,54,36
0,4,14,C,lo,0.0,0.0,1.83,0,1.5,10,54,38
0,63,13,M,lo,1800.0,111940.0,1.5,2,1.5,0,54,41
0,63,8,M,lo,1800.0,111940.0,1.5,7,1.5,0,54,42
0,63,5,G,lo,729.0,145800.0,1.5,10,1.5,0,54,43
0,63,14,G,lo,729.0,145800.0,1.5,10,1.5,0,54,45
0,33,9,M,lo,1800.0,111940.0,1.5,6,1.5,0,55,16
0,33,7,M,lo,1800.0,111940.0,1.5,3,1.5,0,55,17
0,33,5,C,lo,1350.0,241918.0,1.5,9,1.5,0,55,18
0,33,2,G,lo,729.0,145800.0,1.5,1,1.5,0,55,22
0,33,3,M,lo,1800.0,111940.0,1.5,10,1.5,0,55,23
0,62,19,M,lo,1200.0,56740.0,1.0,8,1.0,0,55,24
0,7,12,C,lo,1350.0,241918.0,1.5,9,1.5,0,55,25
0,8,2,M,lo,1800.0,111940.0,1.5,4,1.5,0,55,26
0,8,1,G,lo,729.0,145800.0,1.5,3,1.5,0,55,27
0,47,1,C,lo,1350.0,241918.0,1.5,10,1.5,0,55,30
0,47,3,G,lo,729.0,145800.0,1.5,6,1.5,0,55,31
0,3,6,C,lo,1350.0,241918.0,1.5,3,1.5,0,55,32
0,63,16,M,lo,1800.0,111940.0,1.5,5,1.5,0,55,40
0,63,10,C,lo,1350.0,241918.0,1.5,5,1.5,0,55,41
0,63,3,G,lo,729.0,145800.0,1.5,2,1.5,0,55,42
0,63,1,M,lo,1800.0,111940.0,1.5,8,1.5,0,55,43
0,63,2,G,lo,729.0,145800.0,1.5,4,1.5,0,55,44
0,63,9,C,lo,1350.0,241918.0,1.5,10,1.5,0,55,45
0,63,20,C,lo,1350.0,241918.0,1.5,1,1.5,0,55,46
0,58,0,G,lo,729.0,145800.0,1.5,5,1.5,0,55,47
0,33,14,M,lo,1800.0,111940.0,1.5,5,1.5,0,56,16
0,33,10,M,lo,1800.0,111940.0,1.5,5,1.5,0,56,17
0,33,8,C,lo,1350.0,241918.0,1.5,4,1.5,0,56,18
0,7,7,C,lo,1350.0,241918.0,1.5,7,1.5,0,56,25
0,3,4,M,lo,1800.0,111940.0,1.5,2,1.5,0,56,30
0,3,2,G,lo,729.0,145800.0,1.5,8,1.5,0,56,31
0,3,0,M,lo,1800.0,111940.0,1.5,8,1.5,0,56,32
0,3,3,C,lo,1350.0,241918.0,1.5,8,1.5,0,56,33
0,3,5,G,lo,729.0,145800.0,1.5,5,1.5,0,56,34
0,39,9,C,lo,1350.0,241918.0,1.5,6,1.5,0,56,35
0,39,10,C,lo,1350.0,241918.0,1.5,4,1.5,0,56,36
0,63,15,C,lo,1350.0,241918.0,1.5,10,1.5,0,56,40
0,63,6,G,lo,729.0,145800.0,1.5,10,1.5,0,56,41
0,63,0,C,lo,1350.0,241918.0,1.5,4,1.5,0,56,42
0,56,7,G,lo,729.0,145800.0,1.5,7,1.5,0,56,43
0,56,4,G,lo,729.0,145800.0,1.5,2,1.5,0,56,44
0,56,2,G,lo,729.0,145800.0,1.5,5,1.5,0,56,45
0,56,5,M,lo,1800.0,111940.0,1.5,10,1.5,0,56,46
0,58,1,M,lo,1800.0,111940.0,1.5,4,1.5,0,56,48
0,33,15,G,lo,729.0,145800.0,1.5,1,1.5,0,57,17
0,0,9,G,lo,729.0,145800.0,1.5,1,1.5,0,57,20
0,7,5,M,lo,1800.0,111940.0,1.5,6,1.5,0,57,23
0,7,2,C,lo,1350.0,241918.0,1.5,10,1.5,0,57,24
0,7,3,M,lo,1800.0,111940.0,1.5,1,1.5,0,57,27
0,8,0,M,lo,1800.0,111940.0,1.5,5,1.5,0,57,29
0,39,3,C,lo,1350.0,241918.0,1.5,5,1.5,0,57,36
0,39,6,M,lo,1800.0,111940.0,1.5,5,1.5,0,57,37
0,63,17,M,lo,1800.0,111940.0,1.5,7,1.5,0,57,40
0,63,7,C,lo,1350.0,241918.0,1.5,6,1.5,0,57,41
0,63,4,C,lo,1350.0,241918.0,1.5,5,1.5,0,57,42
0,56,3,G,lo,729.0,145800.0,1.5,7,1.5,0,57,43
0,56,0,C,lo,1350.0,241918.0,1.5,6,1.5,0,57,44
0,41,27,M,lo,1800.0,111940.0,1.5,8,1.5,0,57,45
0,41,19,G,lo,729.0,145800.0,1.5,6,1.5,0,57,46
0,41,18,M,lo,1800.0,111940.0,1.5,8,1.5,0,57,47
0,41,22,G,lo,729.0,145800.0,1.5,8,1.5,0,57,48
0,41,28,G,lo,729.0,145800.0,1.5,9,1.5,0,57,49
0,25,8,G,lo,0.0,0.0,1.83,0,1.5,10,57,59
0,62,0,G,lo,729.0,145800.0,1.5,10,1.5,0,58,17
0,0,4,C,lo,1350.0,241918.0,1.5,6,1.5,0,58,21
0,0,6,G,lo,729.0,145800.0,1.5,3,1.5,0,58,22
0,39,1,C,lo,1350.0,241918.0,1.5,8,1.5,0,58,36
0,39,4,C,lo,1350.0,241918.0,1.5,1,1.5,0,58,37
0,39,11,M,lo,1800.0,111940.0,1.5,9,1.5,0,58,38
0,63,12,G,lo,729.0,145800.0,1.5,9,1.5,0,58,41
0,63,11,C,lo,1350.0,241918.0,1.5,2,1.5,0,58,42
0,56,1,C,lo,1350.0,241918.0,1.5,10,1.5,0,58,43
0,41,29,M,lo,1800.0,111940.0,1.5,7,1.5,0,58,44
0,41,14,M,lo,1800.0,111940.0,1.5,3,1.5,0,58,45
0,41,9,G,lo,729.0,145800.0,1.5,3,1.5,0,58,46
0,41,7,C,lo,1350.0,241918.0,1.5,10,1.5,0,58,47
0,41,10,M,lo,1800.0,111940.0,1.5,7,1.5,0,58,48
0,25,6,G,lo,729.0,145800.0,1.5,10,1.5,0,58,60
0,25,2,C,lo,1350.0,241918.0,1.5,10,1.5,0,58,61
0,25,4,C,lo,1350.0,241918.0,1.5,2,1.5,0,58,62
0,0,14,C,lo,0.0,0.0,1.815,0,1.5,9,59,12
0,19,14,M,lo,0.0,0.0,1.7999999999999998,0,1.5,8,59,16
0,0,12,G,lo,729.0,145800.0,1.5,3,1.5,0,59,17
0,0,0,G,lo,729.0,145800.0,1.5,7,1.5,0,59,20
0,0,1,G,lo,729.0,145800.0,1.5,8,1.5,0,59,21
0,3,1,C,lo,1350.0,241918.0,1.5,7,1.5,0,59,34
0,39,0,M,lo,1800.0,111940.0,1.5,3,1.5,0,59,36
0,39,2,C,lo,1350.0,241918.0,1.5,1,1.5,0,59,37
0,39,8,G,lo,729.0,145800.0,1.5,6,1.5,0,59,38
0,63,22,C,lo,1350.0,241918.0,1.5,2,1.5,0,59,41
0,63,18,G,lo,729.0,145800.0,1.5,4,1.5,0,59,42
0,56,6,M,lo,1800.0,111940.0,1.5,9,1.5,0,59,43
0,41,20,C,lo,1350.0,241918.0,1.5,2,1.5,0,59,44
0,41,11,G,lo,729.0,145800.0,1.5,9,1.5,0,59,45
0,41,4,G,lo,729.0,145800.0,1.5,5,1.5,0,59,46
0,41,0,M,lo,1800.0,111940.0,1.5,6,1.5,0,59,47
0,41,2,C,lo,1350.0,241918.0,1.5,6,1.5,0,59,48
0,41,8,M,lo,1800.0,111940.0,1.5,4,1.5,0,59,49
0,25,5,C,lo,1350.0,241918.0,1.5,7,1.5,0,59,59
0,25,1,G,lo,729.0,145800.0,1.5,10,1.5,0,59,60
0,25,0,M,lo,1800.0,111940.0,1.5,4,1.5,0,59,61
0,0,2,G,lo,729.0,145800.0,1.5,9,1.5,0,60,18
0,0,3,C,lo,1350.0,241918.0,1.5,3,1.5,0,60,22
0,0,10,M,lo,1800.0,111940.0,1.5,5,1.5,0,60,23
0,41,17,G,lo,729.0,145800.0,1.5,8,1.5,0,60,44
0,41,5,G,lo,729.0,145800.0,1.5,5,1.5,0,60,45
0,41,6,C,lo,1350.0,241918.0,1.5,8,1.5,0,60,49
0,41,16,C,lo,1350.0,241918.0,1.5,8,1.5,0,60,50
0,0,11,C,lo,1350.0,241918.0,1.5,5,1.5,0,61,17
0,0,5,C,lo,1350.0,241918.0,1.5,3,1.5,0,61,18
0,7,1,M,lo,1800.0,111940.0,1.5,10,1.5,0,61,24
0,7,0,M,lo,1800.0,111940.0,1.5,9,1.5,0,61,25
0,7,4,M,lo,1800.0,111940.0,1.5,7,1.5,0,61,27
0,39,5,C,lo,1350.0,241918.0,1.5,1,1.5,0,61,36
0,39,7,G,lo,729.0,145800.0,1.5,9,1.5,0,61,37
0,41,24,C,lo,1350.0,241918.0,1.5,10,1.5,0,61,44
0,41,1,C,lo,1350.0,241918.0,1.5,2,1.5,0,61,47
0,41,3,G,lo,729.0,145800.0,1.5,7,1.5,0,61,48
0,41,12,M,lo,1800.0,111940.0,1.5,10,1.5,0,61,49
0,41,21,G,lo,729.0,145800.0,1.5,1,1.5,0,61,50
0,25,3,C,lo,1350.0,241918.0,1.5,4,1.5,0,61,63
0,7,14,C,lo,0.0,0.0,1.7999999999999998,0,1.5,8,62,17
0,0,7,M,lo,1800.0,111940.0,1.5,2,1.5,0,62,18
0,0,8,C,lo,1350.0,241918.0,1.5,2,1.5,0,62,22
0,7,10,C,lo,1350.0,241918.0,1.5,8,1.5,0,62,23
0,7,9,G,lo,729.0,145800.0,1.5,4,1.5,0,62,24
0,7,6,G,lo,729.0,145800.0,1.5,1,1.5,0,62,25
0,7,8,G,lo,729.0,145800.0,1.5,4,1.5,0,62,26
0,7,11,G,lo,729.0,145800.0,1.5,8,1.5,0,62,27
0,51,1,M,lo,1800.0,111940.0,1.5,2,1.5,0,62,37
0,41,26,M,lo,1800.0,111940.0,1.5,7,1.5,0,62,44
0,41,13,M,lo,1800.0,111940.0,1.5,5,1.5,0,62,48
0,41,15,C,lo,1350.0,241918.0,1.5,10,1.5,0,62,49
0,30,18,C,lo,1350.0,241918.0,1.5,3,1.5,0,63,17
0,30,12,M,lo,1800.0,111940.0,1.5,4,1.5,0,63,22
0,30,14,G,lo,729.0,145800.0,1.5,5,1.5,0,63,25
0,30,15,G,lo,729.0,145800.0,1.5,2,1.5,0,63,26
0,30,16,C,lo,1350.0,241918.0,1.5,9,1.5,0,63,27
0,51,0,C,lo,1350.0,241918.0,1.5,2,1.5,0,63,37
0,51,2,M,lo,1800.0,111940.0,1.5,9,1.5,0,63,38
0,38,9,C,lo,1350.0,241918.0,1.5,2,1.5,0,63,43
0,38,14,G,lo,729.0,145800.0,1.5,3,1.5,0,63,44
0,41,23,C,lo,1350.0,241918.0,1.5,9,1.5,0,63,48
0,41,25,C,lo,1350.0,241918.0,1.5,4,1.5,0,63,49
0,30,9,G,lo,729.0,145800.0,1.5,2,1.5,0,64,22
0,30,8,C,lo,1350.0,241918.0,1.5,4,1.5,0,64,24
0,30,10,G,lo,729.0,145800.0,1.5,7,1.5,0,64,25
0,30,11,G,lo,729.0,145800.0,1.5,8,1.5,0,64,26
0,45,4,C,lo,1350.0,241918.0,1.5,7,1.5,0,64,35
0,45,8,G,lo,729.0,145800.0,1.5,6,1.5,0,64,37
0,51,3,G,lo,729.0,145800.0,1.5,8,1.5,0,64,38
0,38,13,M,lo,1800.0,111940.0,1.5,10,1.5,0,64,40
0,38,6,C,lo,1350.0,241918.0,1.5,7,1.5,0,64,41
0,38,4,C,lo,1350.0,241918.0,1.5,2,1.5,0,64,42
0,38,2,C,lo,1350.0,241918.0,1.5,2,1.5,0,64,43
0,30,13,M,lo,1800.0,111940.0,1.5,8,1.5,0,65,18
0,30,4,M,lo,1800.0,111940.0,1.5,2,1.5,0,65,22
0,30,1,C,lo,1350.0,241918.0,1.5,6,1.5,0,65,23
0,30,3,M,lo,1800.0,111940.0,1.5,6,1.5,0,65,24
0,30,5,M,lo,1800.0,111940.0,1.5,4,1.5,0,65,25
0,30,6,C,lo,1350.0,241918.0,1.5,7,1.5,0,65,26
0,45,2,C,lo,1350.0,241918.0,1.5,8,1.5,0,65,33
0,45,6,M,lo,1800.0,111940.0,1.5,3,1.5,0,65,36
0,38,11,M,lo,1800.0,111940.0,1.5,4,1.5,0,65,39
0,38,5,M,lo,1800.0,111940.0,1.5,5,1.5,0,65,40
0,38,0,M,lo,1800.0,111940.0,1.5,7,1.5,0,65,41
0,30,2,M,lo,1800.0,111940.0,1.5,10,1.5,0,66,20
0,45,0,M,lo,1800.0,111940.0,1.5,10,1.5,0,66,33
0,45,3,M,lo,1800.0,111940.0,1.5,1,1.5,0,66,34
0,38,7,G,lo,729.0,145800.0,1.5,2,1.5,0,66,39
0,38,1,C,lo,1350.0,241918.0,1.5,9,1.5,0,66,40
0,66,14,M,lo,1800.0,111940.0,1.5,4,1.5,0,66,58
0,66,10,G,lo,729.0,145800.0,1.5,9,1.5,0,66,60
0,66,15,G,lo,729.0,145800.0,1.5,5,1.5,0,66,61
0,65,16,G,lo,486.0,97200.0,1.0,5,1.0,0,67,21
0,65,15,M,lo,1200.0,56740.0,1.0,2,1.0,0,67,25
0,65,17,M,lo,1200.0,56740.0,1.0,2,1.0,0,67,26
0,45,1,M,lo,1800.0,111940.0,1.5,3,1.5,0,67,33
0,38,3,M,lo,1800.0,111940.0,1.5,1,1.5,0,67,39
0,29,16,G,lo,729.0,145800.0,1.5,1,1.5,0,67,52
0,66,9,M,lo,1800.0,111940.0,1.5,3,1.5,0,67,57
0,66,1,M,lo,1800.0,111940.0,1.5,5,1.5,0,67,59
0,66,4,C,lo,1350.0,241918.0,1.5,4,1.5,0,67,60
0,66,13,C,lo,1350.0,241918.0,1.5,1,1.5,0,67,61
0,30,0,G,lo,729.0,145800.0,1.5,3,1.5,0,68,19
0,65,13,G,lo,486.0,97200.0,1.0,1,1.0,0,68,20
0,65,11,M,lo,1200.0,56740.0,1.0,10,1.0,0,68,21
0,45,9,G,lo,729.0,145800.0,1.5,9,1.5,0,68,37
0,38,8,M,lo,1800.0,111940.0,1.5,3,1.5,0,68,38
0,29,13,G,lo,729.0,145800.0,1.5,3,1.5,0,68,50
0,29,10,C,lo,1350.0,241918.0,1.5,2,1.5,0,68,51
0,29,5,M,lo,1800.0,111940.0,1.5,6,1.5,0,68,52
0,29,11,C,lo,1350.0,241918.0,1.5,2,1.5,0,68,53
0,29,14,M,lo,1800.0,111940.0,1.5,7,1.5,0,68,54
0,66,18,G,lo,729.0,145800.0,1.5,3,1.5,0,68,56
0,66,6,M,lo,1800.0,111940.0,1.5,7,1.5,0,68,57
0,66,0,C,lo,1350.0,241918.0,1.5,5,1.5,0,68,58
0,66,19,C,lo,1350.0,241918.0,1.5,6,1.5,0,68,62
0,65,8,C,lo,900.0,140668.0,1.0,1,1.0,0,69,22
0,29,0,M,lo,1800.0,111940.0,1.5,10,1.5,0,69,52
0,29,4,M,lo,1800.0,111940.0,1.5,1,1.5,0,69,53
0,29,8,C,lo,1350.0,241918.0,1.5,6,1.5,0,69,54
0,66,8,G,lo,729.0,145800.0,1.5,6,1.5,0,69,57
0,66,3,G,lo,729.0,145800.0,1.5,9,1.5,0,69,58
0,66,2,G,lo,729.0,145800.0,1.5,3,1.5,0,69,59
0,66,5,C,lo,1350.0,241918.0,1.5,9,1.5,0,69,60
0,65,12,G,lo,486.0,97200.0,1.0,5,1.0,0,70,19
0,65,10,C,lo,900.0,140668.0,1.0,8,1.0,0,70,20
0,30,7,C,lo,1350.0,241918.0,1.5,7,1.5,0,70,29
0,30,17,C,lo,1350.0,241918.0,1.5,4,1.5,0,70,32
0,45,5,C,lo,1350.0,241918.0,1.5,2,1.5,0,70,34
0,29,2,G,lo,729.0,145800.0,1.5,6,1.5,0,70,53
0,29,6,C,lo,1350.0,241918.0,1.5,2,1.5,0,70,54
0,29,17,C,lo,1350.0,241918.0,1.5,1,1.5,0,70,55
0,29,21,M,lo,0.0,0.0,1.83,0,1.5,10,70,56
0,66,16,C,lo,1350.0,241918.0,1.5,5,1.5,0,70,57
0,66,11,M,lo,1800.0,111940.0,1.5,6,1.5,0,70,58
0,66,7,M,lo,1800.0,111940.0,1.5,2,1.5,0,70,59
0,66,12,G,lo,729.0,145800.0,1.5,8,1.5,0,70,60
0,65,18,M,lo,1200.0,56740.0,1.0,5,1.0,0,71,18
0,45,7,G,lo,729.0,145800.0,1.5,9,1.5,0,71,33
0,29,1,M,lo,1800.0,111940.0,1.5,3,1.5,0,71,52
0,29,3,G,lo,729.0,145800.0,1.5,4,1.5,0,71,53
0,29,12,G,lo,729.0,145800.0,1.5,3,1.5,0,71,54
0,29,19,G,lo,729.0,145800.0,1.5,10,1.5,0,71,55
0,66,17,G,lo,729.0,145800.0,1.5,2,1.5,0,71,59
0,65,5,C,lo,900.0,140668.0,1.0,2,1.0,0,72,23
0,65,6,G,lo,486.0,97200.0,1.0,8,1.0,0,72,24
0,38,12,C,lo,1350.0,241918.0,1.5,10,1.5,0,72,40
0,29,7,M,lo,1800.0,111940.0,1.5,5,1.5,0,72,52
0,29,9,C,lo,1350.0,241918.0,1.5,6,1.5,0,72,53
0,29,15,C,lo,1350.0,241918.0,1.5,1,1.5,0,72,54
0,65,7,M,lo,1200.0,56740.0,1.0,5,1.0,0,73,23
0,1,18,G,lo,0.0,0.0,1.83,0,1.5,10,73,33
0,38,10,G,lo,729.0,145800.0,1.5,1,1.5,0,73,43
0,29,18,G,lo,729.0,145800.0,1.5,5,1.5,0,73,52
0,65,19,M,lo,1200.0,56740.0,1.0,8,1.0,0,74,19
0,65,14,C,lo,900.0,140668.0,1.0,10,1.0,0,74,20
0,65,9,C,lo,900.0,140668.0,1.0,5,1.0,0,74,23
0,43,4,C,lo,1350.0,241918.0,1.5,3,1.5,0,75,36
0,43,1,M,lo,1800.0,111940.0,1.5,6,1.5,0,75,37
0,43,6,C,lo,1350.0,241918.0,1.5,7,1.5,0,75,38
0,44,5,C,lo,0.0,0.0,1.83,0,1.5,10,75,42
0,43,0,C,lo,1350.0,241918.0,1.5,6,1.5,0,76,36
0,43,2,G,lo,729.0,145800.0,1.5,5,1.5,0,76,38
0,37,14,C,lo,1350.0,241918.0,1.5,4,1.5,0,76,61
0,37,8,M,lo,1800.0,111940.0,1.5,2,1.5,0,76,62
0,37,13,C,lo,1350.0,241918.0,1.5,2,1.5,0,76,63
0,65,2,G,lo,729.0,145800.0,1.5,6,1.5,0,77,15
0,10,1,C,lo,1350.0,241918.0,1.5,1,1.5,0,77,19
0,1,7,M,lo,1800.0,111940.0,1.5,6,1.5,0,77,34
0,1,16,G,lo,729.0,145800.0,1.5,5,1.5,0,77,36
0,43,3,G,lo,729.0,145800.0,1.5,9,1.5,0,77,37
0,43,5,M,lo,1800.0,111940.0,1.5,3,1.5,0,77,38
0,54,0,M,lo,1800.0,111940.0,1.5,1,1.5,0,77,39
0,44,3,G,lo,729.0,145800.0,1.5,8,1.5,0,77,47
0,44,0,C,lo,1350.0,241918.0,1.5,5,1.5,0,77,50
0,37,5,C,lo,1350.0,241918.0,1.5,4,1.5,0,77,61
0,37,2,G,lo,729.0,145800.0,1.5,2,1.5,0,77,62
0,37,7,M,lo,1800.0,111940.0,1.5,7,1.5,0,77,63
0,37,12,M,lo,1800.0,111940.0,1.5,6,1.5,0,77,64
0,65,1,G,lo,729.0,145800.0,1.5,4,1.5,0,78,17
0,10,0,M,lo,1800.0,111940.0,1.5,1,1.5,0,78,21
0,1,1,C,lo,1350.0,241918.0,1.5,4,1.5,0,78,34
0,1,3,G,lo,729.0,145800.0,1.5,8,1.5,0,78,35
0,1,13,G,lo,729.0,145800.0,1.5,3,1.5,0,78,36
0,54,1,G,lo,729.0,145800.0,1.5,8,1.5,0,78,38
0,21,9,G,lo,0.0,0.0,1.83,0,1.5,10,78,43
0,44,2,C,lo,1350.0,241918.0,1.5,8,1.5,0,78,48
0,44,1,M,lo,1800.0,111940.0,1.5,3,1.5,0,78,49
0,31,23,C,lo,1350.0,241918.0,1.5,2,1.5,0,78,50
0,31,21,M,lo,1800.0,111940.0,1.5,4,1.5,0,78,51
0,31,15,C,lo,1350.0,241918.0,1.5,3,1.5,0,78,52
0,31,11,M,lo,1800.0,111940.0,1.5,5,1.5,0,78,54
0,31,12,C,lo,1350.0,241918.0,1.5,4,1.5,0,78,55
0,37,0,G,lo,729.0,145800.0,1.5,2,1.5,0,78,61
0,37,1,C,lo,1350.0,241918.0,1.5,8,1.5,0,78,63
0,37,10,G,lo,729.0,145800.0,1.5,10,1.5,0,78,64
0,65,3,G,lo,729.0,145800.0,1.5,7,1.5,0,79,17
0,10,6,M,lo,1800.0,111940.0,1.5,10,1.5,0,79,18
0,10,2,G,lo,729.0,145800.0,1.5,1,1.5,0,79,21
0,65,0,C,lo,1350.0,241918.0,1.5,5,1.5,0,79,27
0,65,4,M,lo,1800.0,111940.0,1.5,2,1.5,0,79,29
0,1,2,C,lo,1350.0,241918.0,1.5,9,1.5,0,79,35
0,1,8,G,lo,729.0,145800.0,1.5,2,1.5,0,79,36
0,31,19,C,lo,1350.0,241918.0,1.5,9,1.5,0,79,49
0,31,9,M,lo,1800.0,111940.0,1.5,4,1.5,0,79,50
0,31,4,G,lo,729.0,145800.0,1.5,7,1.5,0,79,51
0,31,1,C,lo,1350.0,241918.0,1.5,1,1.5,0,79,52
0,21,5,M,lo,1800.0,111940.0,1.5,2,1.5,0,79,53
0,21,3,M,lo,1800.0,111940.0,1.5,8,1.5,0,79,54
0,31,20,G,lo,729.0,145800.0,1.5,6,1.5,0,79,59
0,37,15,G,lo,729.0,145800.0,1.5,4,1.5,0,79,60
0,37,6,C,lo,1350.0,241918.0,1.5,2,1.5,0,79,61
0,37,3,C,lo,1350.0,241918.0,1.5,8,1.5,0,79,62
0,37,4,M,lo,1800.0,111940.0,1.5,6,1.5,0,79,63
0,10,5,C,lo,1350.0,241918.0,1.5,4,1.5,0,80,19
0,10,3,G,lo,729.0,145800.0,1.5,8,1.5,0,80,22
0,10,4,G,lo,729.0,145800.0,1.5,10,1.5,0,80,24
0,1,11,G,lo,729.0,145800.0,1.5,4,1.5,0,80,32
0,1,5,M,lo,1800.0,111940.0,1.5,4,1.5,0,80,33
0,1,0,G,lo,729.0,145800.0,1.5,8,1.5,0,80,34
0,1,4,G,lo,729.0,145800.0,1.5,4,1.5,0,80,35
0,1,9,C,lo,1350.0,241918.0,1.5,3,1.5,0,80,36
0,16,9,C,lo,0.0,0.0,1.83,0,1.5,10,80,44
0,31,25,M,lo,1800.0,111940.0,1.5,1,1.5,0,80,47
0,31,14,G,lo,729.0,145800.0,1.5,9,1.5,0,80,48
0,31,6,G,lo,729.0,145800.0,1.5,7,1.5,0,80,49
0,21,7,G,lo,729.0,145800.0,1.5,3,1.5,0,80,50
0,16,7,C,lo,1350.0,241918.0,1.5,3,1.5,0,80,51
0,16,3,G,lo,729.0,145800.0,1.5,6,1.5,0,80,52
0,16,5,C,lo,1350.0,241918.0,1.5,6,1.5,0,80,53
0,21,1,G,lo,729.0,145800.0,1.5,4,1.5,0,80,54
0,31,8,M,lo,1800.0,111940.0,1.5,7,1.5,0,80,59
0,31,13,M,lo,1800.0,111940.0,1.5,10,1.5,0,80,60
0,37,9,C,lo,1350.0,241918.0,1.5,2,1.5,0,80,62
0,37,11,C,lo,1350.0,241918.0,1.5,4,1.5,0,80,63
0,10,7,M,lo,1800.0,111940.0,1.5,1,1.5,0,81,23
0,35,9,G,lo,729.0,145800.0,1.5,3,1.5,0,81,29
0,1,15,M,lo,1800.0,111940.0,1.5,7,1.5,0,81,32
0,1,12,G,lo,729.0,145800.0,1.5,4,1.5,0,81,33
0,1,6,G,lo,729.0,145800.0,1.5,10,1.5,0,81,34
0,1,10,C,lo,1350.0,241918.0,1.5,4,1.5,0,81,35
0,1,14,G,lo,729.0,145800.0,1.5,8,1.5,0,81,36
0,31,17,M,lo,1800.0,111940.0,1.5,5,1.5,0,81,47
0,31,2,M,lo,1800.0,111940.0,1.5,7,1.5,0,81,48
0,21,4,M,lo,1800.0,111940.0,1.5,3,1.5,0,81,49
0,16,6,C,lo,1350.0,241918.0,1.5,1,1.5,0,81,50
0,16,2,G,lo,729.0,145800.0,1.5,9,1.5,0,81,51
0,16,0,G,lo,729.0,145800.0,1.5,5,1.5,0,81,52
0,16,1,M,lo,1800.0,111940.0,1.5,6,1.5,0,81,53
0,21,0,C,lo,1350.0,241918.0,1.5,3,1.5,0,81,54
0,31,3,M,lo,1800.0,111940.0,1.5,5,1.5,0,81,60
0,31,16,G,lo,729.0,145800.0,1.5,9,1.5,0,81,61
0,10,9,G,lo,0.0,0.0,1.83,0,1.5,10,82,20
0,35,10,M,lo,1800.0,111940.0,1.5,10,1.5,0,82,28
0,35,4,C,lo,1350.0,241918.0,1.5,2,1.5,0,82,29
0,31,5,M,lo,1800.0,111940.0,1.5,10,1.5,0,82,47
0,21,6,M,lo,1800.0,111940.0,1.5,1,1.5,0,82,48
0,21,2,M,lo,1800.0,111940.0,1.5,7,1.5,0,82,49
0,16,4,C,lo,1350.0,241918.0,1.5,10,1.5,0,82,50
0,14,13,C,lo,1350.0,241918.0,1.5,8,1.5,0,82,51
0,14,12,C,lo,1350.0,241918.0,1.5,3,1.5,0,82,52
0,14,10,G,lo,729.0,145800.0,1.5,1,1.5,0,82,53
0,14,6,C,lo,1350.0,241918.0,1.5,4,1.5,0,82,54
0,31,7,M,lo,1800.0,111940.0,1.5,4,1.5,0,82,61
0,31,18,C,lo,1350.0,241918.0,1.5,8,1.5,0,82,62
0,68,0,M,hi,1800.0,111940.0,1.5,1,1.5,0,83,16
0,35,7,C,lo,1350.0,241918.0,1.5,8,1.5,0,83,28
0,35,0,C,lo,1350.0,241918.0,1.5,1,1.5,0,83,29
0,35,1,G,lo,729.0,145800.0,1.5,5,1.5,0,83,31
0,35,8,C,lo,1350.0,241918.0,1.5,7,1.5,0,83,32
0,14,8,G,lo,729.0,145800.0,1.5,1,1.5,0,83,50
